Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spending,Age,Customer_Tenure,Children,Purchase_Frequency,Campaign_Engagement,Customer_Value_Score,Deal_Engagement,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Household_Type_Partner
34529.0,94,68,6,38,3,6,41,2,2,3,7,0,162,50,13.9,1,7,0,0.09368386243386244,2,0,0,1,0,1
70792.0,82,344,45,654,104,11,114,3,4,10,3,0,1272,75,13.5,0,17,0,0.34467592592592594,2,0,1,0,0,0
63211.0,3,145,193,459,205,26,145,3,8,7,2,0,1173,44,13.7,0,18,1,0.4086640211640212,2,0,1,0,0,1
83891.0,24,217,38,350,111,85,15,4,7,10,1,0,816,52,12.1,1,21,0,0.32602513227513225,1,0,0,1,0,1
36065.0,54,18,7,34,10,2,3,3,0,3,8,0,74,58,13.3,2,6,0,0.07162698412698414,3,0,1,0,0,0
39898.0,20,69,8,26,12,7,12,3,0,4,7,0,134,72,13.5,1,7,0,0.08998015873015873,2,0,1,0,0,1
51141.0,96,144,0,7,0,0,6,3,1,4,5,0,157,86,13.1,0,8,0,0.10343915343915344,1,0,0,0,1,0
56939.0,19,256,34,103,90,29,49,3,3,10,3,0,561,50,12.9,1,16,0,0.2402116402116402,2,0,1,0,0,1
80872.0,60,483,72,567,94,12,108,4,4,10,1,0,1336,75,12.2,0,18,0,0.363558201058201,1,0,1,0,0,0
72335.0,2,1285,105,653,28,21,0,10,4,8,8,0,2092,50,14.0,0,22,1,0.5718915343915344,1,0,0,0,1,1
61798.0,13,338,4,89,11,8,13,4,2,9,4,0,463,62,12.7,0,15,0,0.2168320105820106,1,0,0,0,1,0
76842.0,37,605,10,345,84,54,32,1,8,7,0,0,1130,76,12.2,0,16,0,0.31547619047619047,1,0,0,0,1,0
29478.0,59,8,0,7,3,1,1,1,0,3,6,0,20,50,12.5,1,4,0,0.043650793650793655,1,0,1,0,0,1
46998.0,55,172,41,86,45,6,27,5,3,5,7,0,377,70,13.8,1,13,1,0.2512896825396826,5,0,1,0,0,0
96843.0,60,448,71,951,40,17,17,6,11,10,2,0,1544,36,13.3,0,27,2,0.6181547619047619,1,0,1,0,0,0
56551.0,48,67,4,32,17,2,16,2,1,4,4,0,138,76,12.2,2,7,0,0.09050925925925925,3,0,0,0,1,0
70053.0,38,512,53,98,81,179,89,8,5,10,5,0,1012,61,13.1,1,23,0,0.3727843915343915,3,0,0,1,0,1
71670.0,8,1462,16,128,0,0,160,5,3,6,6,0,1766,64,13.0,0,14,4,0.645436507936508,1,0,0,0,1,0
44359.0,19,20,0,14,7,3,1,2,0,4,3,0,45,48,12.1,2,6,0,0.06779100529100529,3,0,1,0,0,1
40887.0,32,50,4,44,10,10,43,3,1,3,9,0,161,74,13.2,2,7,1,0.16021825396825398,3,0,1,0,0,0
48877.0,27,102,1,15,2,0,24,3,0,4,7,0,144,60,12.6,1,7,0,0.09130291005291007,1,0,1,0,0,0
74485.0,58,499,149,815,173,49,49,6,7,12,3,0,1734,79,12.9,0,25,0,0.48912037037037037,1,0,1,0,0,1
64474.0,59,381,35,172,56,86,93,8,2,10,5,0,823,54,12.8,1,20,0,0.3165343915343915,2,0,1,0,0,1
77226.0,29,631,43,239,128,76,21,6,8,12,3,0,1138,63,12.4,1,26,0,0.4207010582010582,2,0,1,0,0,1
72643.0,60,526,80,553,123,94,53,3,10,7,2,0,1429,77,13.4,0,20,2,0.5300264550264551,1,0,1,0,0,0
85738.0,41,913,26,376,17,26,13,3,6,11,1,0,1371,48,12.5,0,20,2,0.5223544973544972,1,0,0,1,0,1
55686.0,27,673,0,199,37,47,26,6,3,5,4,0,982,60,13.4,1,14,1,0.3417328042328042,2,0,1,0,0,0
39062.0,28,23,0,9,0,0,12,1,0,3,4,0,44,43,12.3,1,4,1,0.11349206349206349,1,0,1,0,0,0
34600.0,8,199,33,60,8,3,15,5,2,5,8,0,318,55,13.6,2,12,1,0.23306878306878306,5,0,1,0,0,1
40794.0,18,261,23,73,4,23,50,6,3,5,7,0,434,51,13.3,1,14,0,0.2025793650793651,2,0,1,0,0,1
54690.0,76,111,16,37,7,9,18,3,1,5,3,0,198,55,12.7,2,9,0,0.11927910052910053,3,0,0,0,0,1
4428.0,0,16,4,12,2,4,321,25,0,0,1,0,359,57,12.8,1,25,0,0.30724206349206346,0,0,1,0,0,1
32632.0,32,63,151,137,153,19,53,4,4,8,5,0,576,63,14.0,0,16,0,0.2421957671957672,2,0,0,0,0,1
38236.0,2,58,0,18,2,0,10,3,0,4,7,0,88,58,12.8,2,7,0,0.08389550264550265,4,0,0,0,1,0
36781.0,16,29,1,17,0,3,13,2,1,2,8,0,63,47,12.3,1,5,1,0.12642195767195766,1,0,1,0,0,1
31385.0,56,3,2,12,0,1,9,1,0,2,8,0,27,42,13.6,1,3,2,0.16749338624338625,1,0,0,1,0,0
24570.0,97,28,34,62,11,14,44,4,0,4,9,0,193,42,13.4,1,8,0,0.1082010582010582,3,0,1,0,0,1
25509.0,15,40,3,30,10,7,11,3,0,3,9,0,101,52,13.9,1,6,1,0.1418650793650794,3,0,0,0,1,0
94642.0,35,879,143,797,106,143,143,5,7,9,1,0,2211,75,12.5,0,21,2,0.6438822751322751,0,0,1,0,0,1
58646.0,3,62,1,44,6,5,22,2,1,4,4,0,140,64,13.1,1,7,0,0.09077380952380952,1,0,0,1,0,1
53201.0,49,280,7,81,20,0,27,6,3,5,7,0,415,51,13.5,2,14,0,0.20006613756613756,8,0,1,0,0,0
21994.0,4,9,0,6,3,1,3,0,0,3,5,0,22,69,13.6,1,3,0,0.03349867724867725,1,0,1,0,0,1
57113.0,45,182,4,33,0,2,42,4,1,5,7,0,263,48,13.5,2,10,0,0.13829365079365077,6,0,1,0,0,1
51373.0,37,83,2,101,64,26,117,3,5,3,4,0,393,35,13.1,0,11,0,0.16590608465608467,1,0,1,0,0,1
23477.0,39,38,15,54,3,8,29,3,0,4,8,0,147,40,12.8,1,7,0,0.09169973544973546,3,0,1,0,0,1
58116.0,38,228,19,130,4,11,51,3,3,8,2,0,443,70,12.3,1,14,0,0.2037698412698413,2,0,1,0,0,1
72968.0,8,1092,37,592,145,37,55,5,5,8,3,0,1958,63,12.6,0,18,2,0.5791666666666666,1,0,0,0,1,0
39791.0,89,85,15,27,13,13,21,3,1,4,7,0,174,55,13.3,1,8,0,0.10568783068783068,2,0,0,1,0,1
91712.0,47,1276,24,746,94,29,48,9,7,11,3,0,2217,79,12.8,0,27,2,0.7071759259259259,0,0,0,1,0,0
94472.0,75,1017,33,417,108,100,16,5,5,5,5,0,1691,68,12.3,1,15,2,0.5125992063492063,1,0,1,0,0,0
13672.0,86,6,2,9,2,1,5,1,0,3,8,0,25,66,13.3,2,4,0,0.04431216931216931,2,0,1,0,0,1
96547.0,4,448,21,125,52,101,62,7,6,8,2,0,809,46,12.2,0,21,4,0.591765873015873,0,0,0,0,0,1
79205.0,73,504,23,117,179,28,44,6,5,4,4,0,895,51,13.9,0,15,2,0.40730820105820104,1,0,1,0,0,1
56559.0,46,226,22,133,41,31,31,4,3,8,4,0,484,51,13.6,1,15,0,0.21960978835978837,3,0,0,0,1,1
32644.0,38,239,3,141,0,7,23,7,1,6,8,0,413,53,13.5,1,14,1,0.26646825396825397,4,0,0,0,1,1
67506.0,73,90,38,67,33,36,67,4,1,6,3,0,331,46,12.6,1,11,0,0.15770502645502646,1,0,0,0,0,0
24206.0,66,7,2,8,3,2,3,1,0,3,6,0,25,56,13.4,1,4,0,0.04431216931216931,1,0,1,0,0,0
28420.0,36,4,2,5,2,0,0,1,0,2,6,0,13,59,12.6,1,3,0,0.03230820105820106,1,0,0,0,1,0
22979.0,29,16,17,19,20,21,22,3,2,2,8,0,115,56,13.9,1,7,1,0.1541335978835979,3,0,1,0,0,1
33279.0,29,10,3,3,0,0,0,0,0,3,3,0,16,60,12.1,0,3,0,0.03270502645502645,1,0,1,0,0,0
46423.0,6,68,0,16,0,0,8,2,0,4,7,0,92,54,12.9,2,6,0,0.07400793650793651,3,0,0,1,0,0
30368.0,97,35,0,13,2,0,2,2,0,3,8,0,52,49,12.7,1,5,0,0.05830026455026455,2,0,1,0,0,1
63684.0,61,575,80,428,208,93,80,8,4,8,5,0,1464,56,13.7,1,20,0,0.40132275132275136,3,0,1,0,0,1
41638.0,68,315,0,31,4,0,91,5,5,3,8,0,441,62,13.4,1,13,1,0.259755291005291,4,0,1,0,0,0
68805.0,73,182,2,49,17,13,20,3,1,7,2,0,283,67,12.9,1,11,0,0.1513558201058201,1,0,0,0,1,0
65814.0,90,561,14,113,10,14,35,8,2,10,5,0,747,60,12.4,1,20,0,0.3064814814814815,3,0,0,0,1,1
71964.0,81,587,51,932,180,34,86,5,6,5,3,0,1870,68,13.2,0,16,0,0.41335978835978837,1,0,1,0,0,0
39146.0,1,94,1,33,13,12,12,4,0,4,8,0,165,40,13.4,1,8,0,0.10449735449735449,3,0,1,0,0,0
96876.0,79,908,43,735,40,194,21,7,7,9,2,0,1941,49,13.0,0,23,4,0.762334656084656,1,0,1,0,0,1
34445.0,92,228,122,122,208,129,30,11,2,8,9,0,839,45,13.5,0,21,0,0.3290674603174603,6,1,0,0,0,1
68281.0,31,995,112,417,42,48,41,2,9,13,5,0,1655,68,14.0,0,24,1,0.5349206349206349,1,0,1,0,0,0
37284.0,46,11,1,2,2,1,6,0,0,3,6,0,23,51,13.3,2,3,0,0.03363095238095238,1,0,0,0,0,1
36790.0,14,3,3,14,15,21,10,2,1,2,9,0,66,43,13.4,0,5,1,0.12681878306878305,1,0,1,0,0,1
27943.0,89,12,1,16,4,1,3,2,0,3,8,0,37,59,13.3,2,5,0,0.05631613756613757,3,0,1,0,0,1
22263.0,31,17,0,2,0,0,2,1,0,3,6,1,21,75,12.3,2,4,0,0.043783068783068785,2,0,1,0,0,0
30261.0,75,8,0,5,0,3,6,0,0,3,8,0,22,54,13.8,3,3,0,0.03349867724867725,1,0,1,0,0,1
28587.0,42,22,4,17,12,10,13,2,0,4,6,0,78,48,12.5,1,6,0,0.07215608465608465,3,0,1,0,0,1
43815.0,53,14,10,29,4,7,15,2,0,3,6,0,79,44,13.3,1,5,0,0.061871693121693126,1,0,0,1,0,1
48195.0,53,106,27,68,52,7,5,4,2,5,6,0,265,70,12.5,2,11,0,0.1489748677248677,6,0,1,0,0,1
77027.0,23,820,57,242,45,0,11,8,3,6,4,0,1175,74,12.5,1,17,0,0.3318452380952381,2,0,0,1,0,1
71322.0,57,753,43,226,69,10,204,8,5,13,4,0,1305,61,13.4,1,26,0,0.4427910052910053,2,0,0,0,1,1
32765.0,49,13,3,17,7,3,3,2,0,4,5,0,46,47,12.4,1,6,0,0.06792328042328043,2,0,0,1,0,1
29672.0,6,9,1,3,0,4,8,0,0,3,6,0,25,61,13.4,2,3,0,0.033895502645502645,1,0,1,0,0,1
23272.0,29,19,3,6,4,2,12,1,0,3,4,0,46,73,12.8,0,4,0,0.04708994708994709,1,0,1,0,0,0
49912.0,5,520,8,223,32,49,42,10,5,7,8,0,874,77,13.9,1,22,2,0.47744708994708995,4,0,0,1,0,1
7500.0,98,5,17,17,13,14,34,2,1,3,9,0,100,41,14.0,1,6,0,0.07506613756613757,4,0,0,0,0,1
68117.0,80,618,44,215,0,17,36,11,8,4,6,0,930,79,13.4,1,23,2,0.495271164021164,2,0,0,0,1,0
67225.0,4,315,35,322,46,7,143,7,2,11,5,0,868,71,12.7,1,20,0,0.3224867724867725,3,0,1,0,0,1
17649.0,70,15,1,23,0,5,1,3,0,3,8,0,45,50,12.7,1,6,0,0.06779100529100529,3,0,1,0,0,1
55914.0,32,384,60,364,119,101,232,11,6,8,7,0,1260,51,13.2,1,25,0,0.4264219576719577,4,0,1,0,0,1
40059.0,82,110,29,92,28,10,145,6,2,3,8,0,414,42,12.8,1,11,1,0.23535052910052912,1,0,1,0,0,1
60905.0,27,208,17,76,36,17,38,3,3,7,2,0,392,76,12.6,1,13,0,0.18660714285714286,2,0,1,0,0,1
75330.0,94,555,82,257,93,61,61,10,3,12,6,0,1109,49,13.8,2,25,0,0.4064484126984127,4,0,1,0,0,1
60689.0,23,240,90,216,63,6,24,4,4,10,3,0,639,75,13.2,1,18,0,0.27136243386243386,4,0,1,0,0,0
38680.0,97,11,0,36,15,5,12,2,0,3,7,0,79,42,13.3,1,5,0,0.061871693121693126,1,0,1,0,0,1
61416.0,25,848,154,323,201,61,78,10,3,10,6,0,1665,44,13.5,0,23,1,0.5258267195767196,1,0,1,0,0,1
49767.0,92,202,47,197,55,42,149,5,4,8,4,0,692,35,13.2,0,17,0,0.2679563492063492,1,0,1,0,0,0
83273.0,98,433,89,650,16,102,102,4,6,9,7,0,1392,56,13.8,3,19,0,0.38138227513227513,10,0,1,0,0,0
29009.0,19,6,6,15,10,5,2,2,0,3,6,0,44,45,12.7,1,5,0,0.05724206349206349,2,0,1,0,0,1
45057.0,80,37,0,7,3,0,3,2,0,3,5,0,50,47,12.7,1,5,0,0.05803571428571428,1,0,0,1,0,1
37150.0,80,167,37,64,49,34,116,4,3,6,7,0,467,55,13.9,1,13,0,0.19652777777777777,8,0,1,0,0,1
43020.0,79,45,7,99,4,25,43,4,1,4,6,0,223,56,12.7,1,9,0,0.12258597883597884,3,0,1,0,0,0
53154.0,50,129,0,21,0,1,7,3,1,4,4,0,158,67,12.1,1,8,0,0.10357142857142858,1,0,1,0,0,1
65308.0,60,713,0,264,120,80,34,7,8,12,4,0,1211,53,12.9,0,27,2,0.5741071428571428,1,0,1,0,0,1
76467.0,44,676,161,426,210,44,58,2,5,5,6,0,1575,56,13.9,1,12,1,0.3993386243386243,2,0,1,0,0,0
81044.0,0,450,26,535,73,98,26,5,6,10,1,0,1208,79,12.6,0,21,0,0.3778769841269842,1,0,0,0,0,1
32871.0,28,22,2,12,0,2,5,1,0,3,4,0,43,75,13.4,2,4,0,0.046693121693121696,1,0,1,0,0,1
55801.0,35,367,4,51,6,4,95,7,2,6,7,0,527,51,12.8,2,15,1,0.29196428571428573,6,0,1,0,0,0
76320.0,49,526,35,214,69,53,35,6,3,4,2,0,932,67,12.1,1,13,0,0.2580357142857143,2,0,1,0,0,0
36927.0,46,51,0,16,0,0,4,3,0,3,8,0,71,71,12.2,2,6,0,0.07123015873015873,2,0,0,1,0,0
48794.0,97,25,0,11,3,0,15,1,0,3,4,0,54,73,12.1,2,4,0,0.04814814814814814,1,0,1,0,0,1
23478.0,51,28,6,27,12,17,39,3,0,3,8,0,129,61,13.4,0,6,0,0.0789021164021164,1,0,1,0,0,0
71128.0,80,958,159,447,20,0,31,2,10,12,7,0,1615,53,13.8,1,24,0,0.46296296296296297,3,0,1,0,0,0
70179.0,10,532,88,168,69,44,133,7,3,13,5,0,1034,50,13.0,1,23,0,0.3756944444444444,3,0,0,0,1,0
59462.0,29,724,17,143,0,8,196,9,2,12,7,0,1088,76,13.6,1,23,0,0.3828373015873016,2,0,1,0,0,1
51381.5,52,375,42,48,94,66,96,4,10,4,3,0,721,57,13.2,2,18,0,0.2822089947089947,7,0,0,1,0,1
38361.0,74,39,0,56,20,8,14,3,1,3,7,0,137,57,12.6,1,7,0,0.09037698412698413,3,0,1,0,0,1
51381.5,82,23,0,15,0,2,7,3,0,3,6,0,47,45,13.2,1,6,0,0.06805555555555555,2,0,0,0,1,0
70038.0,54,587,54,348,71,54,130,4,4,8,2,0,1244,44,12.8,0,16,0,0.33055555555555555,1,0,0,0,1,1
42554.0,93,29,1,11,0,0,0,2,0,3,4,0,41,48,13.5,2,5,0,0.056845238095238095,2,0,1,0,0,1
67445.0,63,757,80,217,29,80,11,9,6,12,6,0,1174,52,14.0,1,27,0,0.4358796296296297,5,0,1,0,0,1
67046.0,92,544,35,133,23,151,107,4,5,4,2,0,993,75,13.6,1,13,0,0.2661044973544973,2,0,1,0,0,0
42192.0,40,40,15,15,17,6,7,2,1,3,4,0,100,78,12.9,0,6,0,0.07506613756613757,1,0,1,0,0,1
77610.0,70,1245,33,332,21,33,16,4,7,4,7,0,1680,74,13.7,1,15,0,0.3778108465608465,2,0,0,0,1,1
31761.0,96,19,1,20,16,14,28,3,0,4,5,0,98,42,12.3,1,7,0,0.08521825396825396,2,0,1,0,0,1
34350.0,81,16,3,15,2,1,11,1,0,3,7,0,48,47,12.8,1,4,0,0.04735449735449735,1,0,1,0,0,1
54591.0,63,376,4,94,12,9,24,6,2,8,5,0,519,77,13.0,1,16,0,0.23465608465608465,3,0,1,0,0,1
71866.0,85,184,178,178,103,39,33,6,3,10,3,0,715,70,12.6,1,19,0,0.2918320105820106,1,0,1,0,0,1
25293.0,51,15,0,11,0,2,9,1,1,2,8,0,37,57,12.9,1,4,0,0.045899470899470905,1,0,1,0,0,1
42000.0,23,124,83,267,85,59,35,5,2,11,5,0,653,39,13.5,0,18,1,0.33988095238095234,2,0,0,0,1,0
69520.0,95,627,120,414,121,80,93,9,6,5,5,0,1455,43,13.1,0,20,0,0.4001322751322751,1,0,1,0,0,1
64713.0,11,180,60,241,13,54,54,5,5,7,4,0,602,56,12.5,1,17,1,0.322718253968254,2,0,1,0,0,0
27889.0,42,14,0,4,0,0,8,1,1,2,6,0,26,49,13.1,1,4,0,0.044444444444444446,1,0,0,1,0,1
22123.0,77,3,3,24,34,7,31,2,1,3,5,0,102,66,12.3,0,6,0,0.07533068783068783,1,1,0,0,0,0
51381.5,82,71,1,16,0,0,9,2,1,3,8,0,97,55,13.4,2,6,0,0.07466931216931218,4,0,1,0,0,1
51381.5,83,161,0,22,0,0,24,4,1,4,6,0,207,72,13.1,1,9,0,0.12046957671957671,2,0,0,1,0,1
27803.0,40,8,26,46,38,9,49,3,0,4,8,0,176,53,13.9,1,7,0,0.09553571428571428,2,0,1,0,0,1
51381.5,95,264,0,21,12,6,147,6,1,5,7,0,450,71,12.8,1,12,0,0.18386243386243387,3,0,1,0,0,0
51651.0,32,293,6,23,13,6,92,6,2,5,8,0,433,66,13.7,1,13,0,0.1920304232804233,4,0,1,0,0,1
68487.0,48,758,12,385,33,89,89,9,7,13,4,0,1366,38,13.5,0,29,0,0.4821097883597883,1,0,1,0,0,1
51381.5,75,532,126,490,164,126,126,5,5,11,1,0,1564,83,12.7,0,21,2,0.5583002645502645,1,0,0,1,0,0
56796.0,24,656,38,161,62,47,37,8,9,7,7,0,1001,57,13.4,1,24,0,0.3817460317460317,3,0,1,0,0,1
87000.0,61,196,25,607,67,17,49,4,6,7,2,0,961,34,13.6,0,17,0,0.3035383597883598,1,0,0,0,0,1
79823.0,6,835,73,380,114,73,43,6,9,7,2,0,1518,67,12.3,1,22,1,0.4959656084656085,1,0,1,0,0,1
30828.0,16,16,11,15,2,0,12,1,1,4,3,0,56,46,12.8,1,6,0,0.06924603174603175,2,0,1,0,0,0
34109.0,39,9,1,5,2,1,4,0,0,3,4,0,22,55,12.7,1,3,0,0.03349867724867725,1,0,0,1,0,1
53367.0,2,229,7,140,10,3,11,5,1,8,7,0,400,52,12.9,2,14,1,0.2647486772486773,7,0,0,1,0,0
22390.0,49,0,1,4,15,1,5,1,0,2,7,0,26,57,12.8,0,3,0,0.034027777777777775,1,1,0,0,0,1
71322.0,31,121,24,124,24,15,42,4,1,7,2,0,350,50,12.2,1,12,0,0.1706349206349206,1,0,1,0,0,1
79244.0,58,471,102,125,212,61,245,4,10,7,1,0,1216,33,13.6,0,21,3,0.5789351851851853,1,0,1,0,0,0
49912.0,5,520,8,223,32,49,42,10,5,7,8,0,874,77,13.9,1,22,2,0.47744708994708995,4,0,0,1,0,1
48699.0,90,26,1,10,2,0,1,1,0,3,5,0,40,76,13.2,2,4,0,0.0462962962962963,1,0,0,0,1,1
80144.0,47,240,132,445,250,192,108,3,7,8,1,0,1367,51,12.8,0,18,0,0.36765873015873013,1,0,1,0,0,1
54252.0,25,178,4,26,8,4,44,4,1,5,6,0,264,70,13.2,2,10,0,0.13842592592592592,5,0,1,0,0,0
81929.0,60,1486,55,278,49,0,185,4,4,10,6,0,2053,50,13.8,1,18,3,0.6583994708994709,2,0,0,1,0,1
76068.0,67,1115,12,128,33,12,76,2,3,4,6,0,1376,51,13.7,1,9,2,0.4084325396825397,1,0,1,0,0,1
53204.0,40,29,0,8,2,0,6,1,0,3,4,0,45,50,12.4,2,4,0,0.046957671957671955,1,0,0,1,0,1
67911.0,63,529,0,356,63,28,0,6,7,11,3,0,976,77,12.2,1,24,0,0.3784391534391534,3,0,0,0,1,1
14796.0,1,13,3,8,7,4,16,1,0,3,9,0,51,42,13.9,1,4,1,0.11441798941798942,2,0,0,0,0,1
78128.0,89,934,24,230,16,24,36,8,4,6,3,0,1264,52,12.4,1,18,2,0.48736772486772484,2,0,0,0,1,1
14188.0,40,2,7,11,16,12,27,2,0,4,6,0,75,54,13.4,0,6,0,0.07175925925925926,1,1,0,0,0,1
20425.0,5,4,12,5,3,16,17,2,0,3,7,0,57,40,13.7,1,5,0,0.058961640211640215,2,1,0,0,0,1
58646.0,3,62,1,44,6,5,22,2,1,4,4,0,140,64,13.1,1,7,0,0.09077380952380952,1,0,0,1,0,1
72967.0,1,158,35,179,0,0,125,7,2,8,5,0,497,56,13.6,1,17,2,0.3754960317460318,2,0,1,0,0,0
48150.0,24,173,2,39,3,2,47,5,1,4,7,0,266,77,13.1,1,10,0,0.13869047619047617,3,0,0,1,0,1
82332.0,89,830,59,968,51,79,19,5,3,12,2,0,2006,65,13.9,0,20,2,0.6063492063492063,1,0,1,0,0,0
58275.0,48,189,10,253,56,43,64,8,2,7,7,0,615,71,13.2,2,17,0,0.257771164021164,6,0,1,0,0,0
44953.0,31,728,17,133,11,8,124,7,3,13,6,0,1021,45,13.6,0,23,1,0.44064153439153436,1,0,0,0,1,1
34587.0,68,7,2,9,2,0,2,1,0,3,4,0,22,73,12.2,2,4,0,0.043915343915343914,2,0,1,0,0,1
43018.0,46,35,4,17,7,6,64,2,2,2,5,0,133,52,12.7,1,6,0,0.07943121693121692,1,0,0,1,0,1
45736.0,92,188,3,180,20,3,43,7,1,6,7,0,437,72,13.0,1,14,0,0.2029761904761905,5,0,0,1,0,1
66476.0,80,742,28,152,25,9,57,6,8,10,4,0,1013,57,12.6,1,24,0,0.3833333333333333,2,0,0,1,0,1
27733.0,16,0,7,5,26,2,17,2,0,3,7,0,57,45,12.9,1,5,0,0.058961640211640215,2,0,0,0,0,1
69805.0,50,750,71,174,13,10,20,6,8,11,2,0,1038,74,12.5,1,25,0,0.39705687830687825,2,0,0,0,1,1
72217.0,93,816,42,450,55,56,154,3,10,8,2,0,1573,64,13.3,0,21,0,0.42615740740740743,1,0,0,1,0,0
25818.0,51,5,2,8,2,2,9,0,1,2,7,0,28,55,13.8,1,3,0,0.03429232804232804,1,0,1,0,0,0
37509.0,24,37,5,56,12,8,5,3,0,4,7,0,123,50,13.9,1,7,0,0.08852513227513227,2,0,0,1,0,1
25176.0,79,4,0,4,0,0,5,1,0,2,7,0,13,50,13.0,2,3,0,0.03230820105820106,1,0,0,0,0,1
43586.0,26,99,2,11,4,0,16,3,0,4,8,0,132,46,13.9,1,7,0,0.08971560846560846,3,0,1,0,0,1
53230.0,86,176,72,98,136,21,229,5,2,12,5,0,732,70,14.0,1,19,0,0.29408068783068786,4,0,0,0,0,1
50116.0,68,54,0,10,0,0,2,1,0,4,5,0,66,69,12.1,2,5,1,0.12681878306878305,2,0,1,0,0,1
84906.0,98,997,15,414,99,30,76,5,6,12,2,0,1631,54,12.8,0,23,3,0.6546626984126984,1,0,1,0,0,1
61286.0,34,356,0,107,19,9,117,7,1,8,5,0,608,60,13.0,1,16,0,0.24642857142857144,2,0,1,0,0,1
82333.0,60,1311,0,359,46,89,17,4,3,10,2,0,1822,40,13.3,0,17,2,0.550760582010582,1,0,0,0,1,1
65220.0,3,890,63,292,0,25,12,8,4,7,6,0,1282,61,13.9,0,19,1,0.43349867724867724,4,0,0,0,1,1
33590.0,65,4,0,2,0,0,2,1,0,2,7,0,8,52,12.7,3,3,0,0.031646825396825395,1,0,1,0,0,1
30992.0,83,17,0,14,7,3,2,1,0,3,7,0,43,50,13.3,1,4,0,0.046693121693121696,1,0,1,0,0,0
72309.0,64,960,0,883,50,38,0,5,6,8,3,0,1931,50,13.4,0,19,2,0.5860119047619047,1,0,0,1,0,0
156924.0,85,2,1,2,1,1,1,0,0,0,0,0,8,77,12.9,0,0,0,0.0003968253968253969,0,0,0,0,1,1
16005.0,69,1,3,2,20,30,47,2,1,2,8,0,103,46,14.0,1,5,0,0.0650462962962963,3,1,0,0,0,1
65487.0,48,240,67,500,199,0,163,3,5,6,2,0,1169,69,12.5,0,14,0,0.2998015873015873,3,0,0,1,0,0
58692.0,21,301,11,61,4,7,11,8,2,4,7,0,395,61,12.3,1,14,0,0.1974206349206349,1,0,1,0,0,1
40590.0,30,154,0,50,6,11,37,3,4,3,6,0,258,57,12.8,2,10,1,0.2042989417989418,5,0,1,0,0,0
20587.0,39,2,3,6,4,1,9,1,1,2,7,0,25,56,12.2,1,4,0,0.04431216931216931,1,0,1,0,0,0
62637.0,76,104,12,48,4,12,5,2,2,5,2,0,185,72,12.4,1,9,0,0.1175595238095238,1,0,0,1,0,0
29435.0,11,70,3,37,4,2,64,3,2,2,9,0,180,60,14.0,2,7,1,0.16273148148148148,4,0,0,1,0,0
19346.0,26,2,0,9,3,6,2,1,0,3,8,0,22,52,12.5,1,4,0,0.043915343915343914,1,0,1,0,0,0
35788.0,34,23,2,11,3,1,4,2,0,3,6,0,44,55,12.5,2,5,0,0.05724206349206349,2,0,1,0,0,1
36997.0,72,43,4,12,8,0,27,2,1,4,5,0,94,58,13.5,2,7,0,0.08468915343915344,5,0,1,0,0,0
23539.0,13,4,24,11,16,1,25,2,0,4,6,0,81,69,12.4,0,6,0,0.07255291005291005,1,0,1,0,0,1
65333.0,58,654,7,92,0,15,30,9,4,8,6,0,798,53,12.5,1,21,2,0.4569775132275133,7,0,1,0,0,0
78499.0,12,912,72,170,47,36,97,11,3,4,4,0,1334,69,12.7,0,18,2,0.4966269841269841,1,0,1,0,0,0
29732.0,23,25,0,8,0,1,4,2,0,2,9,0,38,55,12.3,1,4,0,0.046031746031746035,1,0,0,0,1,1
41275.0,33,24,4,22,0,2,9,3,1,3,5,0,61,66,12.3,3,7,0,0.08032407407407408,4,0,0,1,0,1
63516.0,30,141,11,114,15,14,5,4,1,7,5,0,300,53,13.1,2,12,0,0.16402116402116404,4,0,0,0,1,1
42769.0,15,71,0,13,3,1,0,1,1,4,4,0,88,64,12.8,1,6,0,0.07347883597883598,2,0,0,0,1,1
49572.0,25,35,1,16,0,1,1,2,0,3,7,0,54,68,12.6,2,5,0,0.05856481481481481,2,0,0,1,0,1
69209.0,4,496,32,849,229,48,128,5,3,6,4,0,1782,54,13.9,0,14,1,0.4475529100529101,2,0,1,0,0,1
17148.0,80,9,9,11,13,10,16,3,1,3,8,0,68,50,12.5,1,7,0,0.08125,4,0,1,0,0,1
40590.0,30,154,0,50,6,11,37,3,4,3,6,0,258,57,12.8,2,10,1,0.2042989417989418,5,0,1,0,0,0
30560.0,6,9,1,5,4,5,7,1,0,3,7,0,31,50,13.1,1,4,0,0.0451058201058201,1,0,0,1,0,1
32146.0,16,26,3,23,4,7,3,2,0,4,6,0,66,43,12.2,1,6,0,0.07056878306878307,2,0,0,0,0,1
41713.0,57,77,8,44,10,10,25,3,1,4,6,0,174,62,12.2,2,8,0,0.10568783068783068,5,0,0,0,0,0
34176.0,9,11,2,7,4,2,2,1,0,3,3,0,28,51,12.5,1,4,0,0.044708994708994705,1,0,0,1,0,1
